BeforeObs,AfterObs,BeforeMeanModel,AfterMeanModel,BeforeSDModel,AfterSDModel
0,21.8181818181818,0.681818181818182,22.8181818181818,0.735097763693309,4.02261039167511
10.9090909090909,28.1818181818182,11.5227272727273,26.8409090909091,1.63904856135509,4.95791784458724
22.7272727272727,24.5454545454545,22.7272727272727,22.6136363636364,2.05868551662654,3.64327722734452
35.4545454545455,11.8181818181818,33.5681818181818,16.2727272727273,2.34172649634473,3.54069969846868
21.8181818181818,7.27272727272727,21.0681818181818,8.04545454545454,2.11842140766103,2.49220016563821
5.45454545454545,2.72727272727273,7.02272727272728,2.65909090909091,1.39607872724721,1.24184135510977
3.63636363636364,3.63636363636364,3.40909090909091,0.75,0.867339624948207,0.679288235498785
