0.99002,1.0206,0.87391,1.1421,0.86365,0,0
0.75385,0.77717,0.66544,0.87098,0.65809,0,0
1.0459,1.0783,0.92324,1.2061,0.91225,0,0
0.83028,0.85596,0.7329,0.9588,0.72465,0,0
0.83603,0.86189,0.73798,0.9654,0.72965,0,0
0.8915,0.91907,0.78694,1.0291,0.77793,0,0
0.9577,0.98732,0.84538,1.105,0.83553,0,0
0.90394,0.9319,0.79792,1.0434,0.78876,0,0
0.94816,0.97749,0.83695,1.0941,0.82723,0,0
0.98966,1.0203,0.87359,1.1417,0.86333,0,0
0.88893,0.91643,0.78468,1.0261,0.7757,0,0
0.99381,1.0246,0.87726,1.1464,0.86695,0,0
0.75472,0.77806,0.6662,0.87198,0.65885,0,0
0.88141,0.90867,0.77804,1.0175,0.76915,0,0
0.84031,0.8663,0.74175,0.97032,0.73337,0,0
0.89556,0.92326,0.79053,1.0337,0.78147,0,0
0.88334,0.91066,0.77974,1.0197,0.77083,0,0
0.99493,1.0257,0.87824,1.1477,0.86792,0,0
0.85205,0.87841,0.75212,0.9838,0.7436,0,0
0.96863,0.99859,0.85503,1.1175,0.84504,0,0
1.0758,1.1091,0.94961,1.2403,0.93822,0,0
0.90658,0.93462,0.80025,1.0464,0.79106,0,0
0.79548,0.82009,0.70218,0.91883,0.69435,0,0
0.81015,0.83521,0.71513,0.93568,0.70712,0,0
1.0469,1.0793,0.92412,1.2072,0.91311,0,0
0.91797,0.94636,0.81031,1.0594,0.80097,0,0
0.83349,0.85928,0.73574,0.96249,0.72744,0,0
0.76785,0.79161,0.6778,0.88708,0.67029,0,0
0.82952,0.85519,0.73224,0.95793,0.72399,0,0
0.96856,0.99853,0.85497,1.1175,0.84499,0,0
0.89613,0.92385,0.79103,1.0344,0.78196,0,0
0.88029,0.90752,0.77705,1.0162,0.76818,0,0
0.94143,0.97056,0.83102,1.0864,0.82138,0,0
0.90584,0.93386,0.7996,1.0455,0.79041,0,0
0.81307,0.83822,0.71771,0.93903,0.70966,0,0
0.93712,0.96611,0.82721,1.0814,0.81763,0,0
0.98091,1.0113,0.86587,1.1316,0.85572,0,0
0.95448,0.984,0.84254,1.1013,0.83273,0,0
1.0506,1.0831,0.92743,1.2115,0.91637,0,0
0.92676,0.95542,0.81807,1.0695,0.80861,0,0
