20.82,24.788,24.048,24.99,22.97,22.776,22.117,21.687,23.394,20.735,24,22.614,22.965,23.272,19.519,22.227,23.728,24.32,24.595,23.147,21.612,20.667,22.688,23.304,24.478,22.426,22.656,25.756,21.775,23.276,21.055,23.229,21.657,22.397,21.961,23.038,22.236,21.141,22.94,23.675
52.202,55.421,54.464,51.534,57.308,55.211,55.014,53.222,54.808,53.195,54.322,53.189,53.78,55.257,55.087,56.184,51.885,53.564,54.351,53.536,57.808,53.982,53.962,54.219,56.431,54.943,55.532,54.999,51.999,51.249,56.529,54.25,54.566,54.563,56.38,51.088,53.215,53.807,53.692,54.814
56.231,56.443,55.793,57.319,54.567,56.257,57.611,56.429,58.792,60.028,57.889,57.094,56.497,58.125,55.697,57.254,55.466,56.678,58.968,57.305,57.443,58.098,59.714,58.309,55.349,57.391,59.199,57.934,57.203,56.706,57.395,53.848,56.31,57.613,57.699,58.163,57.369,59.457,55.028,57.704
68.559,69.658,69.953,67.328,66.364,66.671,67.495,67.343,67.883,66.434,67.186,68.109,66.01,63.752,69.024,66.784,66.58,69.727,69.199,68.468,66.151,66.77,65.643,69.743,69.03,69.649,66.178,67.122,69.95,65.396,68.417,68.767,69.757,70.411,64.127,65.962,66.869,66.82,69.511,65.473
51.532,52.165,54.476,49.618,51.833,48.286,49.53,49.534,52.99,50.027,54.33,53.247,52.562,48.529,51.562,50.206,52.848,49.453,46.375,50.36,47.131,48.175,49.78,51.276,51.081,49.512,50.294,48.814,54.981,49.046,50.621,49.831,49.039,50.084,49.931,50.054,50.567,49.349,49.369,51.317
36.575,37.118,36.752,36.95,38.203,39.4,34.994,35.659,37.462,35.321,37.467,35.153,37.719,35.811,39.078,36.814,34.674,37.25,35.597,38.136,34.159,38.365,34.177,38.529,38.042,35.869,39.041,37.834,37.147,35.905,37.622,36.651,37.033,36.252,34.248,36.69,36.035,39.646,36.728,35.67
36.843,36.619,36.593,39.36,36.551,37.468,38.428,36.5,36.416,34.306,35.042,33.416,37.272,36.565,38.208,34.6,35.841,36.688,37.41,37.03,36.123,37.332,35.368,33.986,35.86,36.946,34.18,36.892,36.186,34.464,37.307,33.392,36.955,35.31,34.256,36.403,36.998,39.127,35.902,35.669
25.611,24.859,27.009,27.755,27.744,26.027,26.211,29.602,25.074,25.335,25.987,27.744,25.798,27.647,24.22,28.033,24.666,28.01,25.221,27.142,27.654,23.537,23.9,24.891,26.039,25.208,25.908,25.708,30.179,24.582,25.758,24.713,26.156,28.155,26.772,27.091,25.672,29.765,25.963,24.289
24.102,21.327,21.022,22.533,23.477,23.762,25.471,24.792,22.105,24.282,23.551,25.917,23.652,22.219,23.84,25.017,28.936,24.465,24.037,24.357,23.191,25.131,20.938,21.738,23.23,24.387,23.972,24.788,23.842,24.09,24.464,26.284,25.746,23.746,22.232,22.394,24.914,22.49,25.057,26.162
24.519,23.605,23.59,21.71,23.453,23.034,18.847,21.661,20.826,23.334,21.886,23.817,22.017,25.389,22.338,22.831,21.101,25.131,25.565,24.975,22.269,23.534,22.989,22.133,22.006,23.408,20.547,21.243,21.726,22.787,20.58,25.14,22.189,22.476,20.407,21.424,22.284,23.289,22.674,23.978
29.492,31.649,32.58,31.867,29.931,32.162,32.565,28.96,31.45,35.671,31.181,35.573,31.72,28.317,30.937,27.472,32.472,30.491,29.79,32.608,28.601,31.223,31.236,28.543,32.236,27.54,30.376,31.853,29.707,29.023,29.694,30.8,30.61,29.983,30.306,29.409,32.014,31.639,32.082,29.637
31.197,31.042,31.279,26.644,29.115,32.599,28.421,27.509,28.65,30.524,31.102,33.841,28.943,31.678,31.258,29.438,30.149,31.597,31.772,28.442,30.908,29.334,33.774,30.62,28.973,28.934,28.871,32.782,30.832,30.442,30.816,31.129,30.643,33.326,29.705,31.296,33.404,29.978,30.654,30.598
32.706,34.072,31.724,34.358,31.619,30.907,31.046,32.094,30.973,31.949,29.358,34.347,32.527,33.159,31.964,32.281,31.011,31.884,31.173,31.35,33.374,32.511,28.917,33.251,32.406,31.985,30.015,29.882,32.915,31.832,35.316,31.698,32.132,31.574,30.954,34.96,33.091,36.184,33.394,33.133
31.047,31.085,33.775,30.09,30.158,33.178,33.476,32.284,33.624,31.857,29.731,31.895,33.002,33.345,31.084,33.658,34.938,32.994,31.556,31.446,33.546,32.637,34.298,30.918,32.927,33.954,31.219,32.752,33.718,32.827,32.093,35.194,34.292,30.514,30.031,30.999,32.941,33.456,32.38,30.812
33.9,36.36,32.532,31.87,35.511,32.817,33.447,32.739,35.213,33.808,32.069,36.238,33.056,32.544,35.306,36.053,34.268,32.338,34.472,29.78,34.141,32.625,33.184,34.403,32.37,34.983,35.594,32.934,34.128,33.961,33.766,33.323,32.068,32.661,35.023,31.804,33.9,33.171,32.501,32.214
32.044,31.224,31.546,31.072,28.059,31.654,31.145,29.508,30.425,27.53,29.437,29.019,33.027,31.246,28.406,31.205,30.647,30.728,32.328,32.537,31.209,31.664,31.228,31.212,30.287,30.064,30.165,30.361,29.884,31.523,28.21,30.689,33.438,28.996,30.599,29.791,31.416,29.994,32.827,29.61
44.526,44.425,43.722,45.093,43.853,46.036,42.964,42.766,44.941,45.075,45.335,44.873,47.454,43.26,44.262,46.588,44.221,42.918,47.21,45.775,44.34,44.6,42.499,41.299,44.444,44.77,47.877,43.989,42.729,42.447,44.651,44.852,44.869,44.54,42.489,42.705,44.005,44.954,42.29,43.279
42.183,41.728,43.144,43.499,41.12,41.341,42.723,42.695,45.536,41.28,41.681,40.029,43.031,41.706,39.64,42.566,39.837,40.94,40.645,40.465,38.256,39.67,45.682,40.854,41.974,37.115,44.701,38.971,43.008,44.066,44.683,40.296,43.873,41.374,41.177,44.803,43.477,40.427,41.895,41.882
39.951,40.964,37.052,39.773,37.665,39.548,39.421,44.331,41.726,41.322,42.599,39.976,44.972,41.119,41.575,40.812,39.581,39.349,39.811,42.293,42.71,41.3,39.248,41.892,39.071,38.243,40.457,42.5,41.154,41.823,42.832,40.956,38.44,41.269,39.365,41.474,40.428,41.303,40.023,37.685
25.005,24.491,26.361,28.464,23.869,26.795,25.816,25.164,26.381,25.764,24.772,25.692,22.653,26.835,22.07,24.627,24.958,26.534,25.652,28.776,25.885,21.941,23.459,26.485,26.256,24.428,26.267,27.592,26.791,25.587,23.12,22.507,22.998,24.55,27.671,27.439,24.081,29.541,24.171,23.251
21.934,19.46,20.186,19.676,21.509,22.166,18.942,18.939,22.569,21.182,19.952,20.692,19.195,19.783,24.89,19.971,18.73,21.593,20.59,21.168,19.525,20.297,20.563,18.655,19.983,19.625,20.31,22.616,20.166,24.789,19.576,21.728,19.904,20.362,17.962,19.062,21.166,20.999,20.003,20.065
22.219,21.271,20.661,21.233,24.903,23.602,22.835,24.077,22.117,22.86,24.552,20.268,21.51,20.956,23.14,25.433,20.874,26.321,23.072,20.592,20.69,25.075,21.349,22.597,22.756,24.966,22.393,22.091,23.22,21.194,22.443,22.076,22.012,25.631,22.979,26.301,21.401,24.453,21.624,21.931
38.01,37.528,36.465,38.925,40.707,39.296,38.648,40.983,38.573,38.398,38.902,40.383,40.018,40.695,36.785,39.27,40.366,38.021,40.608,38.649,39.762,39.594,39.516,36.84,37.095,38.855,39.024,39.713,36.113,39.196,39.247,41.433,39.925,37.738,40.447,36.607,38.52,37.322,38.933,37.559
24.89,29.455,25.074,27.426,25.818,24.986,26.429,26.448,24.119,24.786,22.729,26.484,28.924,25.516,26.446,24.484,26.468,20.992,29.748,25.344,24.395,27.149,24.902,25.75,27.603,22.38,25.068,23.809,23.584,26.655,24.604,27.426,25.289,27.473,24.606,25.811,25.604,24.936,27.14,26.622
25.646,25.498,24.054,25.399,24.658,25.716,25.323,23.443,24.272,23.862,26.229,23.906,27.01,27.534,23.968,23.798,25.944,26.786,22.547,26.216,24.551,22.029,21.217,24.101,23.32,22.786,26.714,28.469,24.352,24.992,22.067,23.727,21.902,25.971,23.193,25.572,23.246,24.588,22.901,26.523
