0,0,2.305,2.0725,4.7,4.25,5.2075,4.7425,5.7875,5.265,6.38,5.7625,6.5225,5.87,6.6725,5.9775,6.405,5.7725,5.585,5.04,4.375,3.95,3.19,2.7,2.53,2.13,2.1525,1.8175,1.885,1.605,1.7375,1.4525,1.83,1.5825,1.8525,1.56,1.8,1.5325,1.87,1.5875,1.95
0.0025,0,2.5325,2.2825,5.265,4.7325,6.04,5.4275,6.18,5.6575,6.5675,5.98,7.0925,6.37,7.0125,6.3175,6.3925,5.7425,5.1525,4.6,3.7725,3.29,2.775,2.375,2.275,1.9475,2.0075,1.705,1.855,1.57,1.745,1.4825,1.725,1.4525,1.6825,1.3725,1.75,1.4825,1.805,1.57,1.8725
0.0025,0.0025,1.4825,1.365,2.9225,2.61,3.38,3.0775,3.87,3.5025,4.2775,3.9,4.4125,3.965,4.255,3.865,4.1375,3.7525,3.5225,3.23,2.7225,2.435,1.955,1.6875,1.61,1.355,1.3,1.095,1.175,0.985,1.16,1.015,1.275,1.045,1.1775,1.02,1.1,0.9175,1.1375,0.935,1.185
0.005,0,1.505,1.3525,3.385,2.9975,4.0425,3.6225,4.6425,4.2225,5.2925,4.8175,5.48,4.9675,5.575,5.0675,5.4925,4.945,4.92,4.4825,4.12,3.695,3.1725,2.7875,2.3625,2.0325,1.8275,1.515,1.6475,1.4125,1.68,1.465,1.59,1.3575,1.575,1.3725,1.5375,1.2625,1.515,1.3075,1.51
0.005,0,2.3725,2.1075,4.735,4.295,5.7,5.17,5.9975,5.455,6.135,5.5175,6.2225,5.625,6.425,5.845,5.955,5.2825,4.8125,4.3775,3.73,3.27,2.75,2.39,2.16,1.7975,1.88,1.495,1.625,1.35,1.54,1.3175,1.5075,1.3075,1.6025,1.3775,1.5525,1.3175,1.51,1.2725,1.685
0.01,0.005,1.5875,1.425,3.195,2.9125,3.7875,3.45,4.0725,3.6625,4.0525,3.6725,4.315,3.8175,4.2425,3.85,3.6525,3.27,2.885,2.6275,2.2125,1.92,1.5925,1.36,1.325,1.0975,1.125,0.9,1.0475,0.8875,1.105,0.9225,1.14,0.975,1.1375,0.97,1.095,0.94,1.045,0.8775,1.1275
0,0,2.0225,1.845,3.735,3.3525,4.1125,3.7425,4.44,4.0425,4.515,4.0825,4.86,4.365,4.89,4.4225,4.66,4.205,4.0475,3.63,3.045,2.7075,2.3375,1.9875,1.63,1.3625,1.4175,1.2025,1.4375,1.175,1.4275,1.2575,1.54,1.2925,1.49,1.2475,1.41,1.2775,1.53,1.28,1.39
0.01,0.0025,3.555,3.2325,6.49,5.8375,6.5575,5.93,6.755,6.0725,7.035,6.405,7.3975,6.63,7.21,6.4975,6.4525,5.835,5.2975,4.7575,3.9675,3.455,2.88,2.4425,2.245,1.86,1.8425,1.5325,1.7375,1.44,1.8525,1.5825,1.875,1.6325,1.905,1.575,1.92,1.605,1.9525,1.6325,1.9025
0,0,2.4925,2.22,4.775,4.31,5.4575,4.93,5.965,5.415,6.44,5.8,6.6975,6.0925,6.4975,5.8875,6.04,5.4725,5.0175,4.6025,3.915,3.4575,2.9375,2.5575,2.3875,1.9925,2.03,1.7125,1.885,1.575,1.77,1.4725,1.6825,1.435,1.795,1.5325,1.795,1.55,1.7675,1.5025,1.695
0.005,0.0025,1.4975,1.3275,3.1475,2.8825,3.755,3.39,4.0325,3.7025,4.2375,3.8525,4.245,3.83,4.03,3.625,3.7625,3.385,3.1175,2.8025,2.3075,2.0475,1.715,1.5,1.36,1.165,1.145,0.925,1.0625,0.94,1.1,0.96,1.0975,0.9125,1.035,0.9,1.0325,0.9025,1.0325,0.87,1.08
0.005,0.0025,2.4375,2.2175,4.8225,4.3325,5.5,4.9575,5.745,5.1875,5.8575,5.2725,6.3125,5.6725,6.51,5.87,6.225,5.585,5.2625,4.7975,3.93,3.47,2.83,2.4425,2.0075,1.66,1.77,1.4925,1.6125,1.3825,1.65,1.4375,1.7025,1.47,1.6075,1.35,1.63,1.3875,1.61,1.35,1.605
0.0025,0,2.3025,2.0525,4.4025,3.995,4.815,4.345,5.0875,4.63,5.5525,4.9975,5.755,5.1925,5.4125,4.99,5.0325,4.57,4.0225,3.58,3.0425,2.685,2.275,1.955,1.8125,1.495,1.5025,1.275,1.3775,1.225,1.4375,1.23,1.4625,1.265,1.54,1.2775,1.6175,1.36,1.58,1.375,1.58
0.0025,0.0025,2.6475,2.3275,5.2475,4.7525,6.09,5.52,6.445,5.87,7.1475,6.4425,7.3875,6.7125,7.1525,6.5075,6.4175,5.8075,5.185,4.605,3.88,3.3825,2.9225,2.57,2.3825,2.0275,2.06,1.715,1.8375,1.5125,1.6725,1.395,1.7,1.4225,1.735,1.4675,1.775,1.535,1.91,1.61,1.96
0.0025,0.0025,2.7975,2.5,5.555,5.06,6.31,5.7475,6.795,6.14,7.3575,6.6425,7.675,6.995,7.7375,7.0325,7.2925,6.49,5.9325,5.3325,4.68,4.1275,3.3125,2.855,2.55,2.185,2.19,1.8425,2.195,1.87,2.11,1.785,2.1375,1.83,2.0675,1.77,1.9175,1.6275,1.9425,1.63,2.075
0.005,0,1.7675,1.5775,3.345,3.05,3.625,3.2525,3.7975,3.47,4.15,3.7575,4.1325,3.755,3.925,3.5125,3.6425,3.3075,2.9725,2.6125,2.285,2.065,1.7775,1.48,1.5325,1.31,1.2825,1.09,1.145,0.9625,1,0.8825,1.025,0.8725,1.0275,0.8925,1.075,0.8925,1.165,1.04,1.3025
0.005,0.005,2.135,1.88,4.3325,3.8875,5.1675,4.6925,5.7875,5.27,6.135,5.52,6.4825,5.8875,6.4475,5.8225,5.9725,5.4,4.9225,4.4275,3.6525,3.27,2.8575,2.46,2.2875,1.9375,1.9675,1.6525,1.845,1.565,1.69,1.4525,1.5675,1.3725,1.7,1.43,1.74,1.4925,1.6775,1.415,1.6125
0.0075,0.005,3.575,3.2075,6.6925,6.0775,7.135,6.4875,7.5,6.7975,7.5125,6.755,7.4625,6.745,7.4125,6.6825,6.6475,6.0025,5.2975,4.735,3.8425,3.3875,2.78,2.295,2.215,1.88,2.02,1.6725,1.895,1.6025,1.91,1.6,1.7425,1.5375,1.795,1.545,1.735,1.46,1.835,1.6025,1.95
0.005,0,2.4675,2.2325,4.67,4.21,5.095,4.605,5.28,4.7875,5.5175,4.965,5.5275,4.99,5.5,5.0225,4.84,4.405,3.71,3.2925,2.6875,2.325,2.075,1.7725,1.8225,1.5425,1.6175,1.38,1.5125,1.2675,1.4175,1.2025,1.325,1.09,1.3775,1.175,1.4,1.2075,1.475,1.2875,1.555
0.0075,0,1.69,1.565,3.2475,2.955,3.485,3.145,3.8975,3.5425,4.0975,3.7025,4.1275,3.7625,4.055,3.68,3.6525,3.3125,2.9875,2.7225,2.4525,2.1375,2.0075,1.7825,1.575,1.3175,1.2725,1.03,1.1425,0.975,1.165,0.9575,1.125,0.9675,1.1525,1.0025,1.12,0.935,1.0825,0.92,1.09
0.005,0.005,2.185,1.9675,4.1,3.6625,4.4,3.9975,4.965,4.4375,5.4775,4.905,5.5725,5.025,5.7075,5.145,5.475,4.965,4.5825,4.1225,3.66,3.2725,2.855,2.415,2.115,1.7775,1.755,1.43,1.5525,1.285,1.47,1.2425,1.5125,1.29,1.6125,1.385,1.6025,1.345,1.5325,1.2925,1.5775
0.0025,0,2.5025,2.2475,4.9625,4.55,5.675,5.2,6.0075,5.4425,6.745,6.1525,7.055,6.345,6.8,6.17,6.2925,5.7175,5.0525,4.5975,3.7025,3.2475,2.79,2.37,2.26,1.93,1.9875,1.6775,1.76,1.455,1.695,1.4425,1.7375,1.475,1.7375,1.495,1.8375,1.5625,1.7325,1.465,1.82
0.005,0,2.8175,2.5325,5.51,4.9825,6.0775,5.595,6.5325,5.9275,6.865,6.185,7.31,6.6175,7.4825,6.72,6.675,5.9725,5.1775,4.6875,3.97,3.495,3.0575,2.6275,2.475,2.095,2.1325,1.79,2.0025,1.67,1.945,1.68,1.9825,1.7075,1.8725,1.5925,1.8775,1.62,1.87,1.5825,1.87
0,0,3.175,2.8675,5.6975,5.1325,5.77,5.16,6.44,5.8025,6.8625,6.185,6.7425,6.075,6.7225,6.15,5.96,5.375,4.7175,4.2525,3.5275,3.095,2.6475,2.3,2.04,1.7475,1.74,1.5025,1.6475,1.375,1.5725,1.3775,1.6425,1.4625,1.74,1.4875,1.7675,1.525,1.7825,1.485,1.7575
0.005,0.005,1.8825,1.695,3.845,3.475,4.47,4,5.17,4.6625,5.5525,5.065,5.87,5.245,5.87,5.305,5.5225,5.01,4.6575,4.2475,3.5225,3.065,2.5475,2.2,1.85,1.57,1.705,1.3925,1.48,1.295,1.435,1.25,1.4375,1.2275,1.4175,1.205,1.345,1.13,1.285,1.1025,1.4275
0.0075,0,1.7225,1.54,3.71,3.3775,4.3475,4.02,4.89,4.4475,5.52,4.975,5.9075,5.2925,6.035,5.5075,5.95,5.3675,5.2375,4.76,4.2675,3.755,3.1575,2.77,2.34,1.9975,2.0025,1.7125,1.795,1.4525,1.5975,1.325,1.64,1.4475,1.6125,1.38,1.57,1.32,1.54,1.2875,1.5025
0.0025,0.0025,2.43,2.21,4.7775,4.325,5.5425,4.995,5.995,5.405,6.465,5.8275,6.94,6.3225,7.225,6.5825,6.8275,6.155,5.6925,5.175,4.5225,3.955,3.2825,2.815,2.5975,2.2,2.145,1.7875,1.9225,1.575,1.78,1.52,1.8325,1.54,1.845,1.6175,2.015,1.715,2.025,1.73,1.9975
