3,0,0,0.97848,0.94937,0.92285,0.99582
3,0,0,0.97848,0.94937,0.92285,0.99582
2,0.00016309,0.28993,0.93788,0.86523,0.77985,0.98233
2,0.00016229,0.49499,0.91897,0.83811,0.73484,0.97766
2,0.0041181,0.036678,0.96458,0.92289,0.85711,0.99102
2,0,0,0.97113,0.93335,0.87053,0.99232
2,5.0987e-05,0.0051035,0.9485,0.90327,0.82145,0.98717
1,0.014522,0.10688,0.80528,0.66124,0.44234,0.88479
1,0.00098371,0.47829,0.76152,0.67709,0.43801,0.8566
1,0.043017,21.753,0.86979,0.73947,0.47672,0.90718
1,0.055523,0.97228,0.83812,0.73208,0.46562,0.89952
1,0.00012036,1.1152,0.76382,0.77035,0.44305,0.90734
1,0.0037626,1.9385,0.76382,0.77035,0.44305,0.90734
1,0.0010032,4.6387,0.76382,0.77035,0.44305,0.90734
1,0.0084644,5.6892,0.73861,0.77854,0.43358,0.9078
1,0.055054,1.5174,0.76202,0.79387,0.45866,0.91289
1,0.0092191,0.49046,0.80012,0.72982,0.50491,0.90613
1,0.0035719,0.41852,0.81779,0.70157,0.49422,0.88768
1,0.0033535,12.812,0.77562,0.79554,0.48575,0.91256
1,0.0009947,7.2363,0.77562,0.79554,0.48575,0.91256
1,0.0078707,1.1303,0.79354,0.79904,0.51194,0.92073
1,0.00040421,0.39274,0.81716,0.70308,0.49042,0.88156
1,8.8447e-05,2.9711,0.82021,0.74338,0.52912,0.90408
1,0.0153,2.1417,0.77562,0.79554,0.48575,0.91256
2,0.0050655,0.12388,0.90446,0.83588,0.71731,0.97394
2,0.0022792,0.059923,0.92743,0.86952,0.76456,0.98179
2,0.00025142,0.030927,0.92743,0.86952,0.76456,0.98179
2,3.4308e-05,0.029101,0.94694,0.90119,0.81582,0.9868
2,4.1343e-05,0.022757,0.94036,0.87268,0.78607,0.98349
2,4.3207e-05,0.1358,0.94594,0.87528,0.78881,0.98404
2,0.013477,0.02954,0.94694,0.90119,0.81582,0.9868
2,0.00032565,0.12192,0.94594,0.87528,0.78881,0.98404
2,0.0091919,0.053289,0.92576,0.84179,0.74372,0.97765
1,0.0080434,0.076424,0.82436,0.6698,0.44309,0.89319
1,0.0059104,0.36188,0.78433,0.64559,0.44373,0.86554
1,0.00045945,2.3715,0.75686,0.65401,0.42718,0.84671
2,0.002809,0.041427,0.95347,0.8922,0.81697,0.98638
2,4.4294e-06,0.011491,0.91409,0.81729,0.70822,0.97166
2,0.036316,0.059501,0.94562,0.87667,0.79733,0.98517
2,0.0042438,0.10057,0.86848,0.76565,0.65594,0.95947
2,0.00046093,0.025269,0.94583,0.86972,0.78894,0.98373
2,0.0054416,0.079361,0.94552,0.86267,0.7788,0.9826
2,0.00021453,0.188,0.93869,0.86331,0.76233,0.98144
2,0.11619,0.01963,0.96393,0.93433,0.85741,0.9917
2,0.00074453,0.12072,0.90716,0.81439,0.69746,0.96773
1,0.0011645,0.11828,0.76518,0.66324,0.46146,0.87614
1,0.00010759,1.4145,0.7254,0.67857,0.42111,0.83749
1,0.0013474,0.13463,0.73851,0.64542,0.40773,0.83736
1,0.00068522,0.28685,0.7254,0.67857,0.42111,0.83749
1,0.0022568,0.12869,0.74756,0.67818,0.42433,0.87394
1,0.00042641,0.12187,0.81817,0.64887,0.46805,0.85532
1,0.001913,0.1316,0.75694,0.66162,0.41899,0.84459
2,0.0082565,0.13646,0.83043,0.73142,0.58038,0.94435
2,0.040421,0.086065,0.93313,0.84729,0.73567,0.97797
1,0.0010859,0.37409,0.79947,0.68115,0.46206,0.85861
2,0.00018422,0.24159,0.91534,0.78126,0.65114,0.95999
2,0.010373,0.10002,0.80474,0.678,0.51455,0.91617
1,0.00014793,0.89513,0.79719,0.68935,0.44672,0.85333
1,0.00028261,0.62535,0.79719,0.68935,0.44672,0.85333
2,0.0044919,0.095981,0.87301,0.71814,0.58938,0.93959
2,3.3187e-05,0.31264,0.89016,0.77084,0.64206,0.95724
2,0.062197,0.042381,0.92227,0.87781,0.73551,0.97782
2,0.0016403,0.033835,0.95208,0.91203,0.82748,0.98859
1,0.00034991,0.2088,0.78773,0.67227,0.47205,0.88864
1,0.00051482,0.15234,0.7729,0.66277,0.45464,0.87829
2,0.021044,0.037917,0.92994,0.89384,0.77962,0.98273
2,0.11415,0.030858,0.96842,0.92686,0.85663,0.9909
3,0,0,0.98151,0.95453,0.92029,0.99619
3,0,0,0.98151,0.95453,0.92029,0.99619
3,0,0,0.98117,0.95955,0.92919,0.99694
3,0,0,0.98117,0.95955,0.92919,0.99694
3,0,0,0.97758,0.95708,0.92515,0.99645
2,0.039636,0.025387,0.88418,0.80226,0.70807,0.97173
2,0.045573,0.045236,0.82123,0.71492,0.53678,0.92766
2,0.033851,0.097241,0.90143,0.78628,0.68536,0.9638
2,0.0015079,0.053275,0.92154,0.81312,0.7195,0.97227
2,0.015743,0.039966,0.9394,0.87339,0.77633,0.9815
1,0.00098112,0.27266,0.7479,0.72636,0.4449,0.85886
1,0.0012829,0.12558,0.76748,0.69356,0.46188,0.88602
1,0.0010555,0.21796,0.82576,0.70698,0.46366,0.85455
1,0.00028928,0.14532,0.81726,0.67556,0.47672,0.86393
1,0.00067938,0.13212,0.81726,0.67556,0.47672,0.86393
2,0.012043,0.071137,0.95021,0.90663,0.82263,0.98743
2,0.011376,0.01917,0.94828,0.9236,0.8448,0.99013
2,0.54779,0.028169,0.96515,0.92233,0.8582,0.99123
2,0.00025043,0.01172,0.9685,0.91445,0.84899,0.98992
2,0.00065884,0.036599,0.96946,0.93922,0.88065,0.99329
2,0,0,0.96041,0.90875,0.84154,0.98879
2,0.0050216,0.014985,0.97,0.9211,0.85511,0.99073
2,0.11224,0.024082,0.97031,0.93932,0.88237,0.99363
2,0,0,0.97766,0.94396,0.90539,0.99466
2,0.23752,0.018194,0.96988,0.94316,0.88401,0.99357
2,0.00041699,0.0029323,0.97157,0.93785,0.89713,0.99421
2,0.013698,0.020703,0.96929,0.93422,0.87671,0.99325
2,0.014465,0.019889,0.97603,0.94979,0.90477,0.99501
2,0,0,0.98954,0.97406,0.95642,0.99798
3,0,0,0.98976,0.9759,0.95622,0.99817
2,0,0,0.98846,0.96975,0.94688,0.99747
2,0,0,0.98954,0.97406,0.95642,0.99798
2,0,0,0.98951,0.97456,0.95763,0.99801
2,0,0,0.9886,0.96523,0.9344,0.99681
2,0.047322,0.013734,0.95886,0.91768,0.83459,0.98982
3,0,0,0.97848,0.94937,0.92285,0.99582
3,0,0,0.97751,0.95019,0.92154,0.99594
3,0,0,0.97751,0.95019,0.92154,0.99594
3,0,0,0.97751,0.95019,0.92154,0.99594
3,0,0,0.97407,0.95524,0.92224,0.99639
3,0,0,0.97407,0.95524,0.92224,0.99639
3,0,0,0.97807,0.9526,0.92034,0.9962
3,0,0,0.97807,0.9526,0.92034,0.9962
3,0,0,0.97011,0.95027,0.92036,0.99622
3,0,0,0.97758,0.95708,0.92515,0.99645
3,0,0,0.97758,0.95708,0.92515,0.99645
2,0.0033969,0.044185,0.95703,0.90564,0.82337,0.98858
2,0.022436,0.025845,0.9741,0.94393,0.88652,0.99355
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.9806,0.95895,0.92714,0.99651
3,0,0,0.9806,0.95895,0.92714,0.99651
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.98319,0.96388,0.93173,0.99725
3,0,0,0.98319,0.96388,0.93173,0.99725
3,0,0,0.9843,0.96237,0.93251,0.99696
2,0.0016249,0.030152,0.96821,0.93832,0.86854,0.99237
3,0,0,0.9843,0.96237,0.93251,0.99696
2,0.11952,0.017795,0.97628,0.94922,0.9018,0.99487
2,7.4693e-05,0.004482,0.9792,0.95106,0.91406,0.99545
3,0,0,0.9843,0.96237,0.93251,0.99696
3,0,0,0.98319,0.96388,0.93173,0.99725
3,0,0,0.9867,0.97023,0.94335,0.99775
3,0,0,0.9867,0.97023,0.94335,0.99775
2,0.00016771,0.019567,0.9792,0.95106,0.91406,0.99545
2,0.074323,0.012554,0.96383,0.93438,0.85824,0.99195
2,0.00050307,0.040665,0.9833,0.95754,0.92074,0.99601
2,0.00056846,0.0096387,0.95986,0.9199,0.83663,0.98967
3,0,0,0.98785,0.96927,0.94559,0.99754
2,0.16128,0.016351,0.95177,0.89205,0.79988,0.98621
1,0.00026152,0.094853,0.85636,0.70364,0.54421,0.91717
3,0,0,0.98472,0.96635,0.94856,0.99749
3,0,0,0.98472,0.96635,0.94856,0.99749
3,0,0,0.98472,0.96635,0.94856,0.99749
3,0,0,0.98472,0.96635,0.94856,0.99749
3,0,0,0.98472,0.96635,0.94856,0.99749
3,0,0,0.98311,0.97306,0.96644,0.99796
3,0,0,0.98536,0.96512,0.94058,0.99723
3,0,0,0.98536,0.96512,0.94058,0.99723
3,0,0,0.98536,0.96512,0.94058,0.99723
3,0,0,0.98536,0.96512,0.94058,0.99723
3,0,0,0.98411,0.97049,0.94544,0.99778
3,0,0,0.98411,0.97049,0.94544,0.99778
3,0,0,0.98804,0.9715,0.94272,0.99787
3,0,0,0.99151,0.98215,0.96745,0.99863
1,0.0059474,0.42722,0.75745,0.81606,0.54228,0.93239
1,0.075561,1.0486,0.77242,0.76513,0.54004,0.92428
1,0.0010952,0.61229,0.78874,0.72365,0.52311,0.90308
1,0,0,0.80146,0.77849,0.54057,0.91737
1,0.0017134,0.42045,0.78874,0.72365,0.52311,0.90308
1,0.0013915,1.1953,0.80146,0.77849,0.54057,0.91737
1,0.0012203,0.43455,0.74641,0.65966,0.46487,0.87405
1,0.0040817,0.26388,0.76252,0.70887,0.48791,0.88632
1,0.00045363,0.70894,0.71214,0.70513,0.50406,0.89221
1,0.00040241,0.42856,0.71214,0.70513,0.50406,0.89221
1,0.0040705,0.24725,0.71214,0.70513,0.50406,0.89221
1,2.1907e-05,2.117,0.76252,0.70887,0.48791,0.88632
1,0.0019654,3.5272,0.74284,0.74251,0.51562,0.91135
1,0.038111,0.36439,0.85883,0.81973,0.60255,0.95638
1,0.00032992,0.28484,0.73864,0.6906,0.49182,0.89451
1,0.0088879,0.86439,0.7743,0.75687,0.53746,0.91274
1,0.011515,4.2521,0.7743,0.75687,0.53746,0.91274
1,0.039817,0.15904,0.7743,0.75687,0.53746,0.91274
1,2.537e-05,0.5617,0.73666,0.67384,0.48649,0.88532
1,0.0016416,0.47208,0.78628,0.64476,0.46226,0.86238
1,0.00018008,0.032579,0.85759,0.77743,0.55853,0.93531
1,7.6708e-06,0.4306,0.78225,0.57866,0.43597,0.80818
1,0.00071809,0.34508,0.81514,0.69461,0.46684,0.85533
1,0.011403,0.102,0.77338,0.69217,0.47297,0.88889
1,0.0082156,0.1279,0.81836,0.68495,0.48566,0.87279
1,6.8646e-05,0.6425,0.77501,0.65437,0.43623,0.85584
1,2.4665e-05,1.7742,0.77812,0.64389,0.41878,0.83897
1,0,0,0.77812,0.64389,0.41878,0.83897
1,0.00016993,1.6709,0.79233,0.65853,0.45508,0.86559
1,0.18803,0.047137,0.83919,0.77221,0.51612,0.92886
1,0.00018961,0.15163,0.76064,0.61052,0.41069,0.83408
1,1.0232e-07,0.033501,0.70341,0.58804,0.39812,0.82568
1,0.0025609,0.56945,0.76772,0.63517,0.41446,0.82129
1,0.00039109,0.70971,0.72706,0.61531,0.39185,0.80592
1,2.7487e-06,0.79572,0.76786,0.65554,0.46735,0.89515
1,6.0878e-06,1.0367,0.76786,0.65554,0.46735,0.89515
1,1.0868e-05,2.0494,0.73945,0.62529,0.40356,0.81808
1,0.0018323,0.11116,0.80378,0.68451,0.47988,0.89201
2,0.008531,0.039697,0.91848,0.83471,0.71752,0.97664
1,0.0011844,0.21205,0.81462,0.6826,0.47876,0.87552
2,0.00012444,0.1276,0.87665,0.74534,0.59952,0.94433
2,0.037726,0.015479,0.94572,0.894,0.79918,0.98657
2,0.035419,0.034043,0.93425,0.84739,0.73387,0.97879
1,0.00051548,0.1757,0.79538,0.67233,0.45652,0.84267
1,1.613e-05,0.12926,0.8145,0.69245,0.4617,0.86905
1,0.00062595,0.74049,0.77501,0.65437,0.43623,0.85584
1,4.1632e-07,29.024,0.8051,0.66648,0.43987,0.8576
3,0,0,0.99399,0.98392,0.97538,0.99872
3,0,0,0.99399,0.98392,0.97538,0.99872
3,0,0,0.99399,0.98392,0.97538,0.99872
3,0,0,0.99282,0.9843,0.979,0.99869
3,0,0,0.99282,0.9843,0.979,0.99869
3,0,0,0.99361,0.98818,0.98268,0.99901
1,1.324e-05,0.39961,0.66248,0.54447,0.34857,0.75604
1,3.8209e-05,1.5507,0.66248,0.54447,0.34857,0.75604
1,1.1041e-05,2.8236,0.70063,0.59201,0.35134,0.69386
1,7.4431e-06,0.1608,0.81861,0.7159,0.54046,0.93016
2,1.1876e-07,0.06039,0.87618,0.75052,0.55197,0.93749
2,0.12956,0.027735,0.91866,0.86389,0.68372,0.97073
1,4.4855e-06,1.4891,0.70063,0.59201,0.35134,0.69386
1,1.9032e-06,0.36612,0.70063,0.59201,0.35134,0.69386
1,1.0386e-06,0.19617,0.70063,0.59201,0.35134,0.69386
1,0.00010676,0.88073,0.61377,0.58634,0.34574,0.67558
1,1.5575e-06,0.58061,0.70063,0.59201,0.35134,0.69386
1,0.00027922,0.55909,0.65584,0.56729,0.35222,0.73828
1,1.0206e-05,3.599,0.65584,0.56729,0.35222,0.73828
1,0.010181,3.234,0.75931,0.63547,0.40724,0.81253
1,1.6824e-05,0.35362,0.61377,0.58634,0.34574,0.67558
1,4.3487e-07,0.58135,0.61377,0.58634,0.34574,0.67558
1,0,0,0.61377,0.58634,0.34574,0.67558
1,1.014e-06,3.5259,0.61377,0.58634,0.34574,0.67558
1,2.4243e-05,0.56243,0.65746,0.58544,0.34256,0.62166
1,5.0479e-05,0.77707,0.65746,0.58544,0.34256,0.62166
3,0,0,0.99157,0.97879,0.96363,0.99835
2,0,0,0.99027,0.97205,0.95267,0.99767
2,0,0,0.96989,0.92984,0.8731,0.99317
2,0,0,0.99062,0.97004,0.94704,0.9973
2,0,0,0.99027,0.97205,0.95267,0.99767
2,0,0,0.99073,0.97446,0.95714,0.99789
2,0,0,0.99073,0.97446,0.95714,0.99789
2,0,0,0.99098,0.97704,0.9632,0.9982
3,0,0,0.99157,0.97879,0.96363,0.99835
2,0,0,0.99098,0.97704,0.9632,0.9982
2,0,0,0.99073,0.97446,0.95714,0.99789
2,0,0,0.99073,0.97446,0.95714,0.99789
2,0,0,0.99098,0.97704,0.9632,0.9982
2,0,0,0.99073,0.97446,0.95714,0.99789
2,0,0,0.99073,0.97446,0.95714,0.99789
2,9.6467e-05,0.026525,0.98489,0.95411,0.91257,0.99587
2,0,0,0.99179,0.97896,0.96513,0.9983
2,0.00031896,0.013017,0.94572,0.894,0.79918,0.98657
2,0,0,0.98205,0.9481,0.90091,0.99548
2,0,0,0.99349,0.98315,0.97238,0.99863
2,0.049548,0.015068,0.96313,0.91051,0.82721,0.99071
2,0,0,0.97357,0.94597,0.90198,0.99464
3,0,0,0.99049,0.97403,0.95009,0.99794
2,0.016686,0.01289,0.94043,0.87674,0.78804,0.98673
3,0,0,0.99286,0.98574,0.97715,0.99878
3,0,0,0.99296,0.98474,0.97838,0.9987
3,0,0,0.99382,0.98674,0.98241,0.99888
3,0,0,0.99382,0.98674,0.98241,0.99888
2,0,0,0.98493,0.96456,0.92616,0.99705
3,0,0,0.99326,0.98627,0.98054,0.99894
3,0,0,0.98903,0.97821,0.95755,0.9982
3,0,0,0.99266,0.98379,0.97307,0.99854
3,0,0,0.99265,0.98552,0.97483,0.99874
3,0,0,0.98914,0.97972,0.95922,0.99834
3,0,0,0.98939,0.98103,0.96759,0.99851
1,9.8419e-07,1.6339,0.70063,0.59201,0.35134,0.69386
1,0.00029185,3.5156,0.7479,0.72636,0.4449,0.85886
1,4.9316e-05,0.37546,0.7729,0.66277,0.45464,0.87829
2,0.00018879,0.33864,0.89632,0.76106,0.65078,0.9601
2,3.0972e-06,0.15873,0.84597,0.74976,0.64887,0.95835
2,3.204e-05,0.12138,0.89216,0.80508,0.69159,0.96927
2,0,0,0.9394,0.87339,0.77633,0.9815
2,5.2219e-05,0.15358,0.91553,0.84637,0.7688,0.98188
2,0.00011582,0.13902,0.95341,0.88275,0.80322,0.98506
2,0,0,0.9488,0.90328,0.80988,0.98659
2,0,0,0.9725,0.93047,0.87351,0.99374
2,0.035824,0.022723,0.97266,0.94392,0.8907,0.99407
2,1.828e-05,0.043802,0.97768,0.94266,0.89373,0.99491
2,0,0,0.98489,0.95411,0.91257,0.99587
2,0,0,0.9879,0.96871,0.93205,0.99746
2,3.571e-07,0.00072151,0.99049,0.97403,0.95009,0.99794
2,0,0,0.98581,0.95918,0.91928,0.99606
3,0,0,0.99298,0.98178,0.97276,0.99859
3,0,0,0.99298,0.98178,0.97276,0.99859
3,0,0,0.99327,0.98156,0.97098,0.99854
3,0,0,0.99327,0.98156,0.97098,0.99854
3,0,0,0.99181,0.98151,0.97341,0.99855
2,3.1249e-05,0.0053705,0.96701,0.90991,0.82103,0.98971
2,0.0063344,0.0090515,0.98186,0.95846,0.9029,0.9962
3,0,0,0.99327,0.98156,0.97098,0.99854
3,0,0,0.99355,0.98278,0.97271,0.9986
2,0.0013232,0.0053857,0.97443,0.9487,0.86903,0.99493
2,0,0,0.98895,0.97174,0.93733,0.99776
2,0,0,0.98482,0.96553,0.91071,0.99707
3,0,0,0.99355,0.98278,0.97271,0.9986
3,0,0,0.994,0.98441,0.97709,0.99867
3,0,0,0.99427,0.98695,0.98407,0.99876
3,0,0,0.99414,0.98539,0.97988,0.99862
3,0,0,0.99414,0.98539,0.97988,0.99862
1,0.032131,0.064436,0.84525,0.7344,0.44974,0.89059
1,0.0035808,0.51842,0.67099,0.5908,0.3668,0.59448
1,0.0027455,0.38203,0.66137,0.67623,0.39303,0.61958
1,0.0003277,0.15299,0.69858,0.65871,0.38201,0.6809
1,4.5061e-05,0.39537,0.67115,0.65349,0.3774,0.64134
2,0,0,0.98581,0.95918,0.91928,0.99606
3,0,0,0.99049,0.97403,0.95009,0.99794
3,0,0,0.99224,0.97723,0.95948,0.99819
3,0,0,0.99297,0.9796,0.96672,0.9984
2,0,0,0.9759,0.94479,0.91035,0.99506
2,0,0,0.98039,0.94794,0.91051,0.99515
2,0,0,0.97454,0.93914,0.89622,0.99411
3,0,0,0.99297,0.9796,0.96672,0.9984
3,0,0,0.99355,0.98278,0.97271,0.9986
2,0,0,0.99062,0.97004,0.94704,0.9973
2,0,0,0.98488,0.94968,0.90878,0.99515
3,0,0,0.99384,0.98333,0.97236,0.9987
2,0,0,0.9752,0.93928,0.89409,0.99422
3,0,0,0.99382,0.98674,0.98241,0.99888
3,0,0,0.99382,0.98674,0.98241,0.99888
3,0,0,0.99399,0.98392,0.97538,0.99872
2,0,0,0.99349,0.98315,0.97238,0.99863
2,0,0,0.99027,0.97205,0.95267,0.99767
2,0,0,0.99349,0.98315,0.97238,0.99863
2,0,0,0.98941,0.97963,0.96708,0.9984
2,0,0,0.98941,0.97963,0.96708,0.9984
3,0,0,0.98941,0.97963,0.96708,0.9984
3,0,0,0.99151,0.98299,0.97233,0.99862
3,0,0,0.99034,0.98156,0.96302,0.99847
3,0,0,0.98319,0.96388,0.93173,0.99725
3,0,0,0.98976,0.9759,0.95622,0.99817
3,0,0,0.98117,0.95955,0.92919,0.99694
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.9802,0.95899,0.93002,0.99685
3,0,0,0.98117,0.95955,0.92919,0.99694
3,0,0,0.97278,0.9569,0.9262,0.99687
3,0,0,0.98117,0.95955,0.92919,0.99694
3,0,0,0.97278,0.9569,0.9262,0.99687
3,0,0,0.98151,0.95453,0.92029,0.99619
3,0,0,0.97399,0.93825,0.90121,0.99471
3,0,0,0.97278,0.9569,0.9262,0.99687
3,0,0,0.97278,0.9569,0.9262,0.99687
